Id,BibNumber,RaceTime,EventId,SignUpId
5391,987,,15_5HM,4876
5392,1155,,15_5FR,3451
5393,988,,15_5HM,3615
5394,1156,,15_5FR,3615
5395,1157,,15_5FR,4822
5396,989,,15_5HM,4822
5397,990,,15_5HM,4882
5398,1158,,15_5FR,4882
5399,991,,15_5HM,4896
5400,1159,,15_5FR,4896
5401,1160,,15_5FR,4557
5402,992,,15_5HM,3776
5403,1161,,15_5FR,3776
5404,1162,,15_5FR,4167
5405,993,,15_5HM,3922
5406,1163,,15_5FR,2947
5407,994,,15_5HM,2947
5408,314,,15_5FM,4345
5409,995,,15_5HM,4345
5410,1164,,15_5FR,3392
5411,996,,15_5HM,3392
5412,1165,,15_5FR,2871
5413,997,,15_5HM,4628
5414,1166,,15_5FR,4261
5415,315,,15_5FM,3638
5416,316,,15_5FM,2627
5417,998,,15_5HM,2627
5418,317,,15_5FM,3970
5419,999,,15_5HM,4095
5420,1167,,15_5FR,4095
5421,1000,,15_5HM,3893
5422,1001,,15_5HM,4966
5423,318,,15_5FM,3013
5424,1002,,15_5HM,3560
5425,319,,15_5FM,3882
5426,1003,,15_5HM,3934
5427,1168,,15_5FR,3934
5428,320,,15_5FM,4142
5429,1169,,15_5FR,3706
5430,1004,,15_5HM,2608
5431,1005,,15_5HM,3382
5432,1170,,15_5FR,3757
5433,1171,,15_5FR,4480
5434,1006,,15_5HM,2555
5435,1007,,15_5HM,4829
5436,1172,,15_5FR,4829
5437,1173,,15_5FR,2566
5438,1008,,15_5HM,2566
5439,321,,15_5FM,3351
5440,1174,,15_5FR,2459
5441,1175,,15_5FR,3334
5442,322,,15_5FM,3681
5443,1176,,15_5FR,4463
5444,1009,,15_5HM,4463
5445,323,,15_5FM,3417
5446,1177,,15_5FR,3340
5447,1178,,15_5FR,4551
5448,1010,,15_5HM,4551
5449,1179,,15_5FR,3293
5450,1011,,15_5HM,4690
5451,324,,15_5FM,4774
5452,1012,,15_5HM,3187
5453,1013,,15_5HM,3459
5454,1180,,15_5FR,2590
5455,1181,,15_5FR,2800
5456,1014,,15_5HM,2800
5457,325,,15_5FM,3949
5458,1015,,15_5HM,3949
5459,1016,,15_5HM,3055
5460,1017,,15_5HM,3731
5461,1018,,15_5HM,3192
5462,1182,,15_5FR,3358
5463,1183,,15_5FR,4589
5464,1184,,15_5FR,4069
5465,1019,,15_5HM,4917
5466,326,,15_5FM,2527
5467,1185,,15_5FR,2362
5468,1020,,15_5HM,4032
5469,327,,15_5FM,4464
5470,1021,,15_5HM,4464
5471,1186,,15_5FR,4402
5472,1022,,15_5HM,4402
5473,1187,,15_5FR,4240
5474,1188,,15_5FR,2746
5475,1189,,15_5FR,3456
5476,1190,,15_5FR,3089
5477,1023,,15_5HM,3468
5478,1024,,15_5HM,4366
5479,1191,,15_5FR,4366
5480,328,,15_5FM,4235
5481,1192,,15_5FR,4466
5482,1193,,15_5FR,4223
5483,1025,,15_5HM,4935
5484,1194,,15_5FR,4935
5485,329,,15_5FM,2658
5486,1195,,15_5FR,3323
5487,1026,,15_5HM,4552
5488,1196,,15_5FR,3658
5489,1027,,15_5HM,3658
5490,1197,,15_5FR,3743
5491,1028,,15_5HM,3743
5492,1198,,15_5FR,3762
5493,1029,,15_5HM,3762
5494,1199,,15_5FR,4587
5495,1200,,15_5FR,3177
5496,1201,,15_5FR,4768
5497,330,,15_5FM,3812
5498,1202,,15_5FR,3401
5499,1030,,15_5HM,3401
5500,1203,,15_5FR,2498
5501,331,,15_5FM,2986
5502,1204,,15_5FR,4626
5503,1031,,15_5HM,4605
5504,1032,,15_5HM,4790
5505,1033,,15_5HM,3930
5506,1205,,15_5FR,2422
5507,1206,,15_5FR,3843
5508,1207,,15_5FR,3229
5509,1034,,15_5HM,3229
5510,332,,15_5FM,2663
5511,333,,15_5FM,3860
5512,1035,,15_5HM,3860
5513,1208,,15_5FR,3727
5514,1036,,15_5HM,3727
5515,1037,,15_5HM,2515
5516,1038,,15_5HM,2380
5517,1039,,15_5HM,2697
5518,1209,,15_5FR,3063
5519,1040,,15_5HM,3063
5520,1210,,15_5FR,4214
5521,1211,,15_5FR,3650
5522,1212,,15_5FR,2873
5523,1041,,15_5HM,2873
5524,1213,,15_5FR,5046
5525,1042,,15_5HM,5046
5526,1214,,15_5FR,3262
5527,1215,,15_5FR,2414
5528,1216,,15_5FR,3879
5529,1043,,15_5HM,2576
5530,1217,,15_5FR,2977
5531,1044,,15_5HM,2934
5532,1218,,15_5FR,2975
5533,1219,,15_5FR,2375
5534,1045,,15_5HM,2375
5535,1220,,15_5FR,2805
5536,334,,15_5FM,2764
5537,1046,,15_5HM,3950
5538,335,,15_5FM,4727
5539,1221,,15_5FR,3596
5540,1222,,15_5FR,4580
5541,1047,,15_5HM,4580
5542,336,,15_5FM,3883
5543,1048,,15_5HM,4059
5544,1049,,15_5HM,4321
5545,337,,15_5FM,4144
5546,1223,,15_5FR,3948
5547,1050,,15_5HM,4348
5548,338,,15_5FM,5024
5549,1051,,15_5HM,4330
5550,1224,,15_5FR,4232
5551,1225,,15_5FR,4992
5552,1226,,15_5FR,3005
5553,1227,,15_5FR,2875
5554,1228,,15_5FR,2968
5555,1229,,15_5FR,2704
5556,1230,,15_5FR,3165
5557,1052,,15_5HM,3165
5558,1231,,15_5FR,4259
5559,1053,,15_5HM,4259
5560,1054,,15_5HM,4494
5561,339,,15_5FM,5029
5562,1055,,15_5HM,3264
5563,1056,,15_5HM,4639
5564,1232,,15_5FR,2755
5565,1057,,15_5HM,4558
5566,340,,15_5FM,4742
5567,1058,,15_5HM,4742
5568,341,,15_5FM,2520
5569,342,,15_5FM,3119
5570,1059,,15_5HM,3119
5571,343,,15_5FM,4227
5572,1060,,15_5HM,4227
5573,1233,,15_5FR,5034
5574,1061,,15_5HM,5034
5575,1234,,15_5FR,4852
5576,1235,,15_5FR,4117
5577,344,,15_5FM,4336
5578,1236,,15_5FR,4405
5579,1237,,15_5FR,4810
5580,1062,,15_5HM,5025
5581,1238,,15_5FR,5025
5582,1063,,15_5HM,4121
5583,1064,,15_5HM,2860
5584,1239,,15_5FR,2860
5585,1065,,15_5HM,2502
5586,1240,,15_5FR,2547
5587,1066,,15_5HM,3353
5588,1241,,15_5FR,2581
5589,1067,,15_5HM,2581
5590,1242,,15_5FR,3670
5591,1068,,15_5HM,3956
5592,345,,15_5FM,3052
5593,1069,,15_5HM,3052
5594,1243,,15_5FR,3945
5595,1070,,15_5HM,2461
5596,1244,,15_5FR,2461
5597,1245,,15_5FR,3041
5598,346,,15_5FM,2971
5599,1071,,15_5HM,2971
5600,1246,,15_5FR,4615
5601,347,,15_5FM,4024
5602,1072,,15_5HM,4024
5603,1247,,15_5FR,4112
5604,348,,15_5FM,3769
5605,349,,15_5FM,4495
5606,1073,,15_5HM,4495
5607,1248,,15_5FR,4297
5608,1249,,15_5FR,3846
5609,1074,,15_5HM,3369
5610,1075,,15_5HM,4797
5611,1250,,15_5FR,4620
5612,1251,,15_5FR,2702
5613,1076,,15_5HM,3442
5614,1252,,15_5FR,3453
5615,1253,,15_5FR,4054
5616,1254,,15_5FR,3761
5617,1077,,15_5HM,3761
5618,1078,,15_5HM,2807
5619,1255,,15_5FR,3822
5620,1256,,15_5FR,3853
5621,1257,,15_5FR,2602
5622,1079,,15_5HM,3502
5623,1258,,15_5FR,2570
5624,1259,,15_5FR,2553
5625,1080,,15_5HM,4692
5626,1260,,15_5FR,5083
5627,1081,,15_5HM,5083
5628,1261,,15_5FR,4184
5629,1082,,15_5HM,2519
5630,1262,,15_5FR,3200
5631,1083,,15_5HM,3200
5632,1084,,15_5HM,2308
5633,1263,,15_5FR,2308
5634,350,,15_5FM,3329
5635,1085,,15_5HM,2891
5636,1264,,15_5FR,3263
5637,1265,,15_5FR,2582
5638,1086,,15_5HM,2582
5639,1266,,15_5FR,4322
5640,1087,,15_5HM,3389
5641,1267,,15_5FR,3389
5642,1268,,15_5FR,4848
5643,1269,,15_5FR,4995
5644,351,,15_5FM,4674
5645,1088,,15_5HM,2827
5646,1270,,15_5FR,3164
5647,1271,,15_5FR,3339
5648,1089,,15_5HM,3339
5649,1272,,15_5FR,2662
5650,1090,,15_5HM,4343
5651,1273,,15_5FR,4725
5652,1091,,15_5HM,3592
5653,1274,,15_5FR,4447
5654,352,,15_5FM,3152
5655,1275,,15_5FR,3758
5656,1276,,15_5FR,4080
5657,1092,,15_5HM,4080
5658,1277,,15_5FR,5012
5659,1093,,15_5HM,5012
5660,353,,15_5FM,3746
5661,1094,,15_5HM,3746
5662,1278,,15_5FR,3533
5663,1095,,15_5HM,3533
5664,1096,,15_5HM,3504
5665,1279,,15_5FR,3504
5666,1280,,15_5FR,2410
5667,1097,,15_5HM,2410
5668,1281,,15_5FR,4565
5669,354,,15_5FM,2583
5670,1098,,15_5HM,2737
5671,1282,,15_5FR,2737
5672,1283,,15_5FR,2369
5673,1099,,15_5HM,3110
5674,1284,,15_5FR,3110
5675,1285,,15_5FR,3993
5676,1100,,15_5HM,3567
5677,1101,,15_5HM,3819
5678,1286,,15_5FR,3819
5679,1102,,15_5HM,3803
5680,355,,15_5FM,2969
5681,1103,,15_5HM,2969
5682,1287,,15_5FR,3679
5683,1104,,15_5HM,3679
5684,1288,,15_5FR,4271
5685,1289,,15_5FR,4568
5686,1105,,15_5HM,2708
5687,356,,15_5FM,4761
5688,357,,15_5FM,5109
5689,358,,15_5FM,3347
5690,1290,,15_5FR,4157
5691,1106,,15_5HM,3002
5692,359,,15_5FM,2899
5693,1291,,15_5FR,4908
5694,1292,,15_5FR,3581
5695,1107,,15_5HM,3969
5696,1293,,15_5FR,3332
5697,1294,,15_5FR,4148
5698,1108,,15_5HM,4148
5699,1295,,15_5FR,4362
5700,1296,,15_5FR,4127
5701,1109,,15_5HM,4127
5702,1297,,15_5FR,3125
5703,1110,,15_5HM,2352
5704,1111,,15_5HM,3629
5705,1298,,15_5FR,3489
5706,360,,15_5FM,4388
5707,1112,,15_5HM,3835
5708,1299,,15_5FR,2563
5709,1113,,15_5HM,3316
5710,1300,,15_5FR,3316
5711,1301,,15_5FR,4863
5712,1114,,15_5HM,4863
5713,1302,,15_5FR,2949
5714,361,,15_5FM,3768
5715,1303,,15_5FR,3410
5716,1115,,15_5HM,2349
5717,1304,,15_5FR,4065
5718,1305,,15_5FR,4830
5719,1306,,15_5FR,4159
5720,1307,,15_5FR,2678
5721,1116,,15_5HM,2678
5722,1308,,15_5FR,2340
5723,1309,,15_5FR,4110
5724,1310,,15_5FR,4057
5725,1117,,15_5HM,4057
5726,1311,,15_5FR,2373
5727,1312,,15_5FR,4435
5728,362,,15_5FM,2964
5729,1313,,15_5FR,2573
5730,1314,,15_5FR,3685
5731,1315,,15_5FR,4722
5732,1118,,15_5HM,4722
5733,1316,,15_5FR,5054
5734,1317,,15_5FR,4539
5735,363,,15_5FM,3572
5736,1119,,15_5HM,3572
5737,1318,,15_5FR,4843
5738,1120,,15_5HM,4843
5739,1121,,15_5HM,3064
5740,1319,,15_5FR,4373
5741,1320,,15_5FR,4268
5742,1321,,15_5FR,4519
5743,1122,,15_5HM,4519
5744,1322,,15_5FR,4140
5745,1323,,15_5FR,2631
5746,1123,,15_5HM,2631
5747,1324,,15_5FR,4194
5748,1325,,15_5FR,3542
5749,1326,,15_5FR,4097
5750,1327,,15_5FR,3892
5751,1124,,15_5HM,3892
5752,1328,,15_5FR,3111
5753,1125,,15_5HM,3111
5754,1329,,15_5FR,2993
5755,1330,,15_5FR,4497
5756,1126,,15_5HM,5001
5757,1127,,15_5HM,4303
5758,1331,,15_5FR,4303
5759,1332,,15_5FR,4900
5760,1128,,15_5HM,4900
5761,1333,,15_5FR,3224
5762,1129,,15_5HM,3224
5763,1334,,15_5FR,4037
5764,1130,,15_5HM,3403
5765,1131,,15_5HM,5085
5766,1335,,15_5FR,5085
5767,1132,,15_5HM,4832
5768,1336,,15_5FR,2522
5769,1133,,15_5HM,2522
5770,364,,15_5FM,3204
5771,1134,,15_5HM,5098
5772,1135,,15_5HM,4963
5773,1337,,15_5FR,4963
5774,1136,,15_5HM,4703
5775,1338,,15_5FR,4703
5776,1137,,15_5HM,4975
5777,1339,,15_5FR,4975
5778,365,,15_5FM,3191
5779,1138,,15_5HM,3191
5780,1139,,15_5HM,3850
5781,1340,,15_5FR,2579
5782,1140,,15_5HM,2579
5783,1341,,15_5FR,3131
5784,1141,,15_5HM,3499
5785,366,,15_5FM,2715
5786,367,,15_5FM,4953
5787,1142,,15_5HM,4953
5788,1342,,15_5FR,4706
5789,1343,,15_5FR,4404
5790,368,,15_5FM,4839
5791,1344,,15_5FR,3321
5792,1143,,15_5HM,3321
5793,1345,,15_5FR,2707
5794,1144,,15_5HM,3475
5795,1346,,15_5FR,3475
5796,1347,,15_5FR,4106
5797,1145,,15_5HM,2786
5798,1146,,15_5HM,4952
5799,1348,,15_5FR,4952
5800,1147,,15_5HM,5006
5801,1349,,15_5FR,4262
5802,1148,,15_5HM,4236
5803,1350,,15_5FR,5007
5804,1149,,15_5HM,5007
5805,1351,,15_5FR,4949
5806,1150,,15_5HM,4949
5807,1352,,15_5FR,4131
5808,1151,,15_5HM,4131
5809,1353,,15_5FR,4162
5810,1152,,15_5HM,2779
5811,1354,,15_5FR,3589
5812,1355,,15_5FR,3862
5813,1153,,15_5HM,3721
5814,1356,,15_5FR,3721
5815,1154,,15_5HM,4205
5816,1357,,15_5FR,4205
5817,1358,,15_5FR,3404
5818,1359,,15_5FR,3792
5819,1155,,15_5HM,3792
5820,1156,,15_5HM,3214
5821,1360,,15_5FR,3299
5822,1157,,15_5HM,2629
5823,1361,,15_5FR,3247
5824,1362,,15_5FR,3620
5825,1158,,15_5HM,3620
5826,1363,,15_5FR,3361
5827,1364,,15_5FR,4655
5828,1159,,15_5HM,4655
5829,1365,,15_5FR,2710
5830,1160,,15_5HM,2710
5831,1161,,15_5HM,4147
5832,1366,,15_5FR,4763
5833,1162,,15_5HM,4601
5834,1163,,15_5HM,5107
5835,1367,,15_5FR,4280
5836,1164,,15_5HM,4280
5837,1165,,15_5HM,3141
5838,1368,,15_5FR,3474
5839,1369,,15_5FR,3217
5840,1166,,15_5HM,3697
5841,369,,15_5FM,2782
5842,1370,,15_5FR,5093
5843,1167,,15_5HM,5093
5844,1371,,15_5FR,2395
5845,370,,15_5FM,3285
5846,1168,,15_5HM,3485
5847,1372,,15_5FR,2427
5848,1373,,15_5FR,2900
5849,1169,,15_5HM,3495
5850,1374,,15_5FR,3495
5851,1170,,15_5HM,2430
5852,1375,,15_5FR,2430
5853,1171,,15_5HM,3990
5854,1376,,15_5FR,5069
5855,1172,,15_5HM,2597
5856,1173,,15_5HM,3365
5857,1174,,15_5HM,4911
5858,1377,,15_5FR,4911
5859,1175,,15_5HM,3042
5860,1176,,15_5HM,2938
5861,1378,,15_5FR,2360
5862,1379,,15_5FR,2330
5863,1380,,15_5FR,4667
5864,1177,,15_5HM,4667
5865,1381,,15_5FR,4292
5866,1382,,15_5FR,3715
5867,1178,,15_5HM,2728
5868,1383,,15_5FR,4003
5869,1384,,15_5FR,4187
5870,1385,,15_5FR,5070
5871,1179,,15_5HM,3154
5872,371,,15_5FM,4773
5873,1180,,15_5HM,4746
5874,1181,,15_5HM,4868
5875,1386,,15_5FR,4868
5876,372,,15_5FM,4845
5877,1182,,15_5HM,4845
5878,373,,15_5FM,5090
5879,1183,,15_5HM,2634
5880,374,,15_5FM,2640
5881,1184,,15_5HM,2390
5882,1387,,15_5FR,4873
5883,1185,,15_5HM,3833
5884,1388,,15_5FR,3833
5885,1389,,15_5FR,5003
5886,1186,,15_5HM,5003
5887,1187,,15_5HM,2594
5888,1390,,15_5FR,4339
5889,1188,,15_5HM,4339
5890,1189,,15_5HM,3384
5891,1190,,15_5HM,2589
5892,1391,,15_5FR,2665
5893,1392,,15_5FR,4213
5894,1393,,15_5FR,3441
5895,1191,,15_5HM,4008
5896,375,,15_5FM,2593
5897,1192,,15_5HM,4216
5898,1394,,15_5FR,2939
5899,1395,,15_5FR,4329
5900,1193,,15_5HM,3979
5901,1194,,15_5HM,4143
5902,1396,,15_5FR,4143
5903,1397,,15_5FR,3661
5904,1195,,15_5HM,3661
5905,1196,,15_5HM,3921
5906,1398,,15_5FR,3921
5907,1399,,15_5FR,4590
5908,376,,15_5FM,2453
5909,1400,,15_5FR,4177
5910,377,,15_5FM,3033
5911,1197,,15_5HM,2978
5912,1401,,15_5FR,4750
5913,1198,,15_5HM,4750
5914,1199,,15_5HM,4416
5915,1402,,15_5FR,3677
5916,1403,,15_5FR,3257
5917,1200,,15_5HM,2368
5918,1404,,15_5FR,2368
5919,1405,,15_5FR,2513
5920,1201,,15_5HM,2513
5921,1406,,15_5FR,3698
5922,1407,,15_5FR,4617
5923,1408,,15_5FR,3215
5924,1409,,15_5FR,2567
5925,1202,,15_5HM,3811
5926,1410,,15_5FR,3001
5927,1411,,15_5FR,3699
5928,1203,,15_5HM,3699
5929,1412,,15_5FR,3081
5930,1204,,15_5HM,4028
5931,1413,,15_5FR,3984
5932,1414,,15_5FR,5019
5933,1205,,15_5HM,4939
5934,378,,15_5FM,3994
5935,1415,,15_5FR,2501
5936,1416,,15_5FR,3828
5937,1206,,15_5HM,3828
5938,1417,,15_5FR,4905
5939,1207,,15_5HM,4068
5940,1418,,15_5FR,3821
5941,379,,15_5FM,3178
5942,1419,,15_5FR,5095
5943,1208,,15_5HM,5095
5944,1209,,15_5HM,2491
5945,1210,,15_5HM,2618
5946,1420,,15_5FR,3211
5947,380,,15_5FM,4518
5948,1211,,15_5HM,2606
5949,381,,15_5FM,3816
5950,1212,,15_5HM,3864
5951,1421,,15_5FR,4369
5952,1213,,15_5HM,4369
5953,1422,,15_5FR,3549
5954,1423,,15_5FR,2819
5955,1424,,15_5FR,3169
5956,1214,,15_5HM,2605
5957,1425,,15_5FR,2605
5958,1426,,15_5FR,4487
5959,1215,,15_5HM,4457
5960,1427,,15_5FR,4457
5961,382,,15_5FM,2983
5962,1216,,15_5HM,2983
5963,1428,,15_5FR,3939
5964,383,,15_5FM,3728
5965,384,,15_5FM,4835
5966,1217,,15_5HM,4627
5967,1429,,15_5FR,4627
5968,1430,,15_5FR,4901
5969,1218,,15_5HM,4901
5970,1219,,15_5HM,4721
5971,1431,,15_5FR,3594
5972,1432,,15_5FR,2846
5973,385,,15_5FM,4434
5974,1220,,15_5HM,3230
5975,1433,,15_5FR,2550
5976,1221,,15_5HM,2550
5977,1434,,15_5FR,3946
5978,1435,,15_5FR,2343
5979,386,,15_5FM,4784
5980,1222,,15_5HM,4784
5981,1436,,15_5FR,4413
5982,1437,,15_5FR,4609
5983,1438,,15_5FR,3649
5984,1223,,15_5HM,2882
5985,1439,,15_5FR,2451
5986,1224,,15_5HM,2451
5987,1440,,15_5FR,3408
5988,1441,,15_5FR,3391
5989,1442,,15_5FR,5076
5990,1443,,15_5FR,4375
5991,1444,,15_5FR,2857
5992,1225,,15_5HM,2857
5993,1445,,15_5FR,4323
5994,1226,,15_5HM,4323
5995,1446,,15_5FR,3928
5996,1447,,15_5FR,3025
5997,1448,,15_5FR,2381
5998,1227,,15_5HM,4563
5999,1449,,15_5FR,4563
6000,1450,,15_5FR,4854
6001,1451,,15_5FR,3627
6002,1228,,15_5HM,3627
6003,1452,,15_5FR,3415
6004,1229,,15_5HM,3415
6005,1453,,15_5FR,3854
6006,1230,,15_5HM,3854
6007,1231,,15_5HM,3370
6008,1454,,15_5FR,4239
6009,1232,,15_5HM,4613
6010,1455,,15_5FR,4613
6011,1456,,15_5FR,2852
6012,387,,15_5FM,4997
6013,1233,,15_5HM,3411
6014,1457,,15_5FR,4126
6015,1234,,15_5HM,5016
6016,1235,,15_5HM,3494
6017,1236,,15_5HM,4113
6018,388,,15_5FM,4141
6019,1237,,15_5HM,4141
6020,1238,,15_5HM,4120
6021,1458,,15_5FR,4120
6022,389,,15_5FM,4538
6023,1459,,15_5FR,3075
6024,390,,15_5FM,3491
6025,1460,,15_5FR,2591
6026,1461,,15_5FR,4102
6027,1239,,15_5HM,4102
6028,1462,,15_5FR,4397
6029,391,,15_5FM,2580
6030,1240,,15_5HM,4909
6031,1241,,15_5HM,4285
6032,1242,,15_5HM,3947
6033,1463,,15_5FR,3947
6034,392,,15_5FM,4408
6035,1243,,15_5HM,4408
6036,1464,,15_5FR,2561
6037,1465,,15_5FR,4915
6038,393,,15_5FM,2323
6039,1466,,15_5FR,4647
6040,1244,,15_5HM,4029
6041,1467,,15_5FR,4029
6042,1468,,15_5FR,2664
6043,1245,,15_5HM,2664
6044,1469,,15_5FR,3435
6045,1470,,15_5FR,4391
6046,1246,,15_5HM,4391
6047,1247,,15_5HM,4705
6048,1471,,15_5FR,3692
6049,1248,,15_5HM,3122
6050,1249,,15_5HM,3476
6051,1472,,15_5FR,3476
6052,1473,,15_5FR,3603
6053,1474,,15_5FR,2317
6054,1250,,15_5HM,3254
6055,1475,,15_5FR,3648
6056,1251,,15_5HM,3648
6057,1252,,15_5HM,2889
6058,1476,,15_5FR,3570
6059,394,,15_5FM,3836
6060,395,,15_5FM,2432
6061,1477,,15_5FR,4338
6062,1253,,15_5HM,4765
6063,1478,,15_5FR,3443
6064,396,,15_5FM,2898
6065,1479,,15_5FR,3917
6066,1254,,15_5HM,3917
6067,1480,,15_5FR,4807
6068,1481,,15_5FR,4007
6069,397,,15_5FM,2720
6070,1255,,15_5HM,3773
6071,1482,,15_5FR,3773
6072,1256,,15_5HM,2592
6073,1257,,15_5HM,2685
6074,1483,,15_5FR,2685
6075,1484,,15_5FR,4478
6076,1258,,15_5HM,3071
6077,1485,,15_5FR,3387
6078,1486,,15_5FR,4019
6079,1487,,15_5FR,4318
6080,1488,,15_5FR,5105
6081,1259,,15_5HM,5105
6082,1489,,15_5FR,2725
6083,1260,,15_5HM,2725
6084,1490,,15_5FR,3834
6085,1261,,15_5HM,4887
6086,1491,,15_5FR,2752
6087,398,,15_5FM,2796
6088,1262,,15_5HM,2796
6089,1263,,15_5HM,2677
6090,1492,,15_5FR,2677
6091,1493,,15_5FR,4308
6092,1494,,15_5FR,2948
6093,1264,,15_5HM,4188
6094,1495,,15_5FR,3510
6095,1265,,15_5HM,3510
6096,1266,,15_5HM,2743
6097,1267,,15_5HM,4968
6098,1496,,15_5FR,4968
6099,1268,,15_5HM,5062
6100,1497,,15_5FR,5062
6101,1498,,15_5FR,4733
6102,1499,,15_5FR,3016
6103,1500,,15_5FR,3238
6104,399,,15_5FM,3580
6105,400,,15_5FM,3368
6106,1269,,15_5HM,5039
6107,1501,,15_5FR,5039
6108,1270,,15_5HM,3059
6109,1271,,15_5HM,4438
6110,1502,,15_5FR,3989
6111,401,,15_5FM,4001
6112,1503,,15_5FR,2868
6113,1272,,15_5HM,3800
6114,1504,,15_5FR,4361
6115,1273,,15_5HM,4361
6116,402,,15_5FM,3060
6117,1505,,15_5FR,4653
6118,403,,15_5FM,2732
6119,1274,,15_5HM,2732
6120,1275,,15_5HM,3331
6121,1506,,15_5FR,3331
6122,1507,,15_5FR,4260
6123,1508,,15_5FR,4712
6124,1509,,15_5FR,2483
6125,404,,15_5FM,2562
6126,1510,,15_5FR,2958
6127,1276,,15_5HM,2958
6128,1511,,15_5FR,3754
6129,1512,,15_5FR,4686
6130,1277,,15_5HM,4928
6131,1278,,15_5HM,3493
6132,1513,,15_5FR,4930
6133,1279,,15_5HM,4930
6134,1280,,15_5HM,4596
6135,1514,,15_5FR,3237
6136,1281,,15_5HM,3237
6137,1515,,15_5FR,4090
6138,405,,15_5FM,4820
6139,1282,,15_5HM,4820
6140,1283,,15_5HM,3240
6141,1516,,15_5FR,4681
6142,1517,,15_5FR,3646
6143,1518,,15_5FR,3538
6144,406,,15_5FM,3091
6145,1284,,15_5HM,3091
6146,407,,15_5FM,2810
6147,1285,,15_5HM,2810
6148,1519,,15_5FR,3145
6149,1286,,15_5HM,4684
6150,1287,,15_5HM,4956
6151,1520,,15_5FR,5094
6152,1288,,15_5HM,5094
6153,1289,,15_5HM,4196
6154,1521,,15_5FR,2765
6155,1290,,15_5HM,2765
6156,408,,15_5FM,4575
6157,409,,15_5FM,3170
6158,410,,15_5FM,2559
6159,1291,,15_5HM,2559
6160,1292,,15_5HM,2979
6161,1522,,15_5FR,2979
6162,1523,,15_5FR,2476
6163,1293,,15_5HM,4960
6164,1524,,15_5FR,3398
6165,1294,,15_5HM,3398
6166,1295,,15_5HM,4676
6167,1525,,15_5FR,4598
6168,411,,15_5FM,5035
6169,1526,,15_5FR,4635
6170,1527,,15_5FR,5056
6171,1528,,15_5FR,4570
6172,412,,15_5FM,3962
6173,1529,,15_5FR,4818
6174,1530,,15_5FR,4046
6175,1531,,15_5FR,5015
6176,1296,,15_5HM,5015
6177,1532,,15_5FR,3632
6178,1533,,15_5FR,3132
6179,1534,,15_5FR,3147
6180,1297,,15_5HM,4838
6181,413,,15_5FM,4849
6182,1535,,15_5FR,3026
6183,1298,,15_5HM,3026
6184,1536,,15_5FR,3421
6185,1537,,15_5FR,3267
6186,414,,15_5FM,4351
6187,1299,,15_5HM,4999
6188,415,,15_5FM,4945
6189,416,,15_5FM,3046
6190,1538,,15_5FR,3138
6191,1300,,15_5HM,3138
6192,1301,,15_5HM,2376
6193,1539,,15_5FR,2376
6194,1540,,15_5FR,2363
6195,1541,,15_5FR,2454
6196,1302,,15_5HM,2711
6197,1542,,15_5FR,4454
6198,1543,,15_5FR,3342
6199,1303,,15_5HM,3342
6200,1544,,15_5FR,5071
6201,1545,,15_5FR,2314
6202,1304,,15_5HM,3120
6203,1546,,15_5FR,3120
6204,1547,,15_5FR,2693
6205,1305,,15_5HM,2693
6206,1306,,15_5HM,3565
6207,1307,,15_5HM,4410
6208,1308,,15_5HM,2987
6209,417,,15_5FM,4379
6210,1309,,15_5HM,4379
6211,1310,,15_5HM,3155
6212,1548,,15_5FR,2921
6213,1311,,15_5HM,2921
6214,418,,15_5FM,3982
6215,1312,,15_5HM,4150
6216,1549,,15_5FR,4150
6217,1313,,15_5HM,4757
6218,1314,,15_5HM,3310
6219,1550,,15_5FR,3310
6220,1315,,15_5HM,2516
6221,1551,,15_5FR,4135
6222,1552,,15_5FR,3622
6223,1316,,15_5HM,4578
6224,419,,15_5FM,3116
6225,1317,,15_5HM,2982
6226,1553,,15_5FR,2982
6227,1554,,15_5FR,2928
6228,1318,,15_5HM,4238
6229,1555,,15_5FR,4238
6230,1319,,15_5HM,2770
6231,1556,,15_5FR,3940
6232,1320,,15_5HM,3940
6233,1557,,15_5FR,2518
6234,420,,15_5FM,3301
6235,1558,,15_5FR,2450
6236,1321,,15_5HM,2450
6237,1322,,15_5HM,3530
6238,1559,,15_5FR,3530
6239,421,,15_5FM,2917
6240,1323,,15_5HM,2917
6241,1324,,15_5HM,5097
6242,422,,15_5FM,4210
6243,1560,,15_5FR,2511
6244,1561,,15_5FR,3255
6245,423,,15_5FM,3987
6246,1325,,15_5HM,3987
6247,1562,,15_5FR,2989
6248,1326,,15_5HM,2706
6249,1327,,15_5HM,3087
6250,1563,,15_5FR,3087
6251,1328,,15_5HM,5020
6252,1564,,15_5FR,5020
6253,424,,15_5FM,3086
6254,1329,,15_5HM,4747
6255,1565,,15_5FR,4747
6256,425,,15_5FM,3726
6257,1330,,15_5HM,3726
6258,426,,15_5FM,4189
6259,1566,,15_5FR,2864
6260,1331,,15_5HM,3088
6261,1567,,15_5FR,3088
6262,1568,,15_5FR,2996
6263,427,,15_5FM,2751
6264,1569,,15_5FR,3209
6265,428,,15_5FM,4771
6266,429,,15_5FM,4576
6267,1570,,15_5FR,3073
6268,1571,,15_5FR,4039
6269,1332,,15_5HM,4039
6270,1572,,15_5FR,4624
6271,1573,,15_5FR,4561
